Accession	Name	Source Database	Type	Integrated Into	Integrated Signatures	GO Terms
IPR006824	DNA helicase, Baculovirus  Biological Process	interpro	family		PF04735	GO:0003678,GO:0019079
IPR006886	DNA-directed RNA polymerase III subunit Rpc5  Biological Process	interpro	family		PTHR12069,PF04801	GO:0006351,GO:0005634
IPR007015	DNA polymerase V/Myb-binding protein 1A  Biological Process	interpro	family		PF04931,PTHR13213	GO:0003677,GO:0008134,GO:0006355,GO:0005730
IPR007120	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain  Biological Process	interpro	domain		PF00562	GO:0003677,GO:0003899,GO:0006351
IPR007185	DNA polymerase alpha/delta/epsilon, subunit B  Biological Process	interpro	domain		PF04042	GO:0003677,GO:0006260
IPR007218	DNA polymerase delta, subunit 4  Biological Process	interpro	family		PTHR14303,PF04081	GO:0000731,GO:0006260
IPR007232	DNA repair protein Rad52/59/22  Biological Process	interpro	family		PTHR12132	GO:0006281,GO:0006310
IPR007238	DNA primase large subunit, eukaryotic/archaeal  Biological Process	interpro	family		PF04104,PTHR10537	GO:0006269
IPR007257	DNA replication complex GINS protein Psf2  Biological Process	interpro	family		PIRSF028998,PTHR12772	GO:0006260,GO:0005634
IPR007281	Mre11, DNA-binding  Biological Process	interpro	domain		SM01347,PF04152	GO:0004519,GO:0030145,GO:0006302,GO:0005634
IPR007459	DNA polymerase III chi subunit, HolC  Biological Process	interpro	family		PTHR38767,PF04364	GO:0003677,GO:0003887,GO:0006260
IPR007692	DNA helicase, DnaB type  Biological Process	interpro	family		TIGR00665	GO:0003677,GO:0003678,GO:0005524,GO:0006260
IPR007693	DNA helicase, DnaB-like, N-terminal  Biological Process	interpro	domain		PF00772	GO:0003678,GO:0005524,GO:0006260
IPR007694	DNA helicase, DnaB-like, C-terminal  Biological Process	interpro	domain		cd00984,PS51199,PF03796	GO:0003678,GO:0005524,GO:0006260
IPR007695	DNA mismatch repair protein MutS-like, N-terminal  Biological Process	interpro	domain		PF01624	GO:0005524,GO:0030983,GO:0006298
IPR007696	DNA mismatch repair protein MutS, core  Biological Process	interpro	domain		PF05192,SM00533	GO:0005524,GO:0030983,GO:0006298
IPR007811	DNA-directed RNA polymerase III subunit RPC4  Biological Process	interpro	family		PTHR13408,PF05132	GO:0003677,GO:0006383,GO:0005666
IPR007860	DNA mismatch repair protein MutS, connector domain  Biological Process	interpro	domain		PF05188	GO:0005524,GO:0030983,GO:0006298
IPR007861	DNA mismatch repair protein MutS, clamp  Biological Process	interpro	domain		PF05190	GO:0005524,GO:0030983,GO:0006298
IPR007984	DNA-directed RNA polymerase, 19kDa subunit, poxviral  Biological Process	interpro	family		PF05320,PIRSF000743	GO:0003677,GO:0003899,GO:0006351
IPR008029	Bacteriophage T7, Gp3, endodeoxynuclease I  Biological Process	interpro	family		cd22324,PF05367	GO:0008833,GO:0015074,GO:0016032
IPR008045	DNA replication licensing factor Mcm2  Biological Process	interpro	family		PF12619,PR01658	GO:0003677,GO:0005524,GO:0006270,GO:1905775,GO:0005634,GO:0042555
IPR008046	DNA replication licensing factor Mcm3  Biological Process	interpro	family		PR01659	GO:0003677,GO:0005524,GO:0006270,GO:0042555
IPR008048	DNA replication licensing factor Mcm5  Biological Process	interpro	family		PR01661	GO:0003688,GO:0005524,GO:0006270,GO:0005634,GO:0042555
IPR008049	DNA replication licensing factor Mcm6  Biological Process	interpro	family		PR01662	GO:0003677,GO:0003678,GO:0005524,GO:0006270,GO:0005634,GO:0042555
IPR008050	DNA replication licensing factor Mcm7  Biological Process	interpro	family		cd17758,PR01663	GO:0003677,GO:0003678,GO:0005524,GO:0006270,GO:0042555
IPR008148	DNA photolyase class 2  Biological Process	interpro	family		TIGR00591	GO:0003904,GO:0006281
IPR008193	DNA-directed RNA polymerase Rpb11, 13-16kDa subunit, conserved site  Biological Process	interpro	conserved_site		PS01154	GO:0003677,GO:0003899,GO:0006351
IPR008332	Methylguanine DNA methyltransferase, ribonuclease-like domain  Biological Process	interpro	domain		PF02870	GO:0003908,GO:0006281
IPR008336	DNA topoisomerase I, DNA binding, eukaryotic-type  Biological Process	interpro	domain		PF02919	GO:0003677,GO:0003917,GO:0006265
IPR008448	DNA-directed RNA polymerase, 7kDa polypeptide, chordopoxviral  Biological Process	interpro	family		PF05864	GO:0003677,GO:0003899,GO:0006351
IPR008468	DNA methyltransferase 1-associated 1  Biological Process	interpro	domain		PF05499	GO:0045892,GO:0005634
IPR008593	DNA N-6-adenine-methyltransferase  Biological Process	interpro	family		PF05869,TIGR01712	GO:0003677,GO:0009007,GO:0009307
IPR008770	DNA terminal protein Gp3  Biological Process	interpro	family		PF05435,PIRSF004179	GO:0006260,GO:0006269
IPR008865	DNA replication terminus site-binding protein  Biological Process	interpro	family		MF_00483,PF05472,TIGR02648	GO:0003677,GO:0006274,GO:0005737
IPR008917	Transcription factor, Skn-1-like, DNA-binding domain superfamily  Biological Process	interpro	homologous_superfamily		SSF47454	GO:0003677,GO:0006355
IPR008921	DNA polymerase III, clamp loader complex, gamma/delta/delta subunit, C-terminal  Biological Process	interpro	homologous_superfamily		SSF48019	GO:0003677,GO:0006260
IPR008967	p53-like transcription factor, DNA-binding domain superfamily  Biological Process	interpro	homologous_superfamily		SSF49417	GO:0003700,GO:0006355
IPR008971	HSP40/DnaJ peptide-binding  Biological Process	interpro	homologous_superfamily		SSF49493	GO:0051082,GO:0006457
IPR009025	DNA-directed RNA polymerase, RBP11-like dimerisation domain  Biological Process	interpro	domain		PF13656	GO:0046983,GO:0006351
IPR009044	ssDNA-binding transcriptional regulator  Biological Process	interpro	homologous_superfamily		SSF54447,G3DSA:2.30.31.10	GO:0003677,GO:0006355
IPR009052	DNA polymerase III-theta, bacterial  Biological Process	interpro	family		PF06440	GO:0003677,GO:0003887,GO:0006260
IPR009595	Bacteriophage DNA replication protein Gp16.7  Biological Process	interpro	family		PF06720	GO:0039693
IPR009674	DNA-directed RNA polymerase I subunit RPA2, domain 4  Biological Process	interpro	domain		PF06883	GO:0003899,GO:0006351,GO:0005634
IPR009718	Rex DNA-binding, C-terminal domain  Biological Process	interpro	domain		PF06971	GO:0045892,GO:0051775
IPR010114	DNA-binding transcriptional regulator NtrC  Biological Process	interpro	family		TIGR01818	GO:0000156,GO:0003677,GO:0005524,GO:0000160,GO:0006808
IPR010243	DNA-directed RNA polymerase beta subunit, bacterial-type  Biological Process	interpro	family		MF_01321,TIGR02013	GO:0003677,GO:0003899,GO:0006351
IPR010285	DNA helicase Pif1-like, DEAD-box helicase domain  Biological Process	interpro	domain		PF05970	GO:0003678,GO:0000723,GO:0006281
IPR010347	Tyrosyl-DNA phosphodiesterase I  Biological Process	interpro	family		PF06087,PTHR12415	GO:0008081,GO:0006281,GO:0005634
IPR010372	DNA polymerase III delta, N-terminal  Biological Process	interpro	domain		PF06144	GO:0003677,GO:0003887,GO:0006260,GO:0009360
IPR010585	DNA repair protein XRCC4  Biological Process	interpro	family		PTHR28559	GO:0003677,GO:0006302,GO:0006310,GO:0005634
IPR011114	Holliday junction DNA helicase RuvA, C-terminal  Biological Process	interpro	domain		cd14332,PF07499	GO:0005524,GO:0009378,GO:0006281,GO:0006310,GO:0009379
IPR011149	DNA polymerase II small subunit, archaeal  Biological Process	interpro	family		MF_00325,PIRSF000803	GO:0003676,GO:0003887,GO:0008408,GO:0006260
IPR011184	DNA mismatch repair Msh2-type  Biological Process	interpro	family		PIRSF005813	GO:0005524,GO:0030983,GO:0006298
IPR011257	DNA glycosylase  Biological Process	interpro	homologous_superfamily		SSF48150	GO:0003824,GO:0006281
IPR011262	DNA-directed RNA polymerase, insert domain  Biological Process	interpro	domain		PF01000	GO:0003899,GO:0046983,GO:0006351
IPR011263	DNA-directed RNA polymerase, RpoA/D/Rpb3-type  Biological Process	interpro	domain		PF01193,SM00662	GO:0003899,GO:0006351
IPR011344	Single-stranded DNA-binding protein  Biological Process	interpro	family		PIRSF002070,TIGR00621,MF_00984,PTHR10302	GO:0003697,GO:0006260
IPR011539	Rel homology domain, DNA-binding domain  Biological Process	interpro	domain		PS50254,PF00554	GO:0003677,GO:0003700,GO:0006355
IPR011557	DNA gyrase, subunit B  Biological Process	interpro	family		MF_01898,TIGR01059	GO:0003677,GO:0003918,GO:0005524,GO:0006265,GO:0005694
IPR011564	Telomeric single stranded DNA binding POT1/Cdc13  Biological Process	interpro	domain		SM00976,PF02765	GO:0003677,GO:0000723,GO:0000781
IPR011708	Bacterial DNA polymerase III, alpha subunit, NTPase domain  Biological Process	interpro	domain		PF07733	GO:0008408,GO:0006260
IPR011773	DNA-directed RNA polymerase, alpha subunit  Biological Process	interpro	family		MF_00059,TIGR02027	GO:0003677,GO:0003899,GO:0006351
IPR011938	DNA recombination/repair protein RadA  Biological Process	interpro	family		MF_00348,TIGR02236	GO:0003684,GO:0005524,GO:0008094,GO:0006281,GO:0006310
IPR011939	DNA repair and recombination protein RadB  Biological Process	interpro	family		MF_00350,PIRSF003336,TIGR02237	GO:0003684,GO:0005524,GO:0006281,GO:0006310
IPR011941	DNA recombination/repair protein Rad51  Biological Process	interpro	family		TIGR02239	GO:0000150,GO:0003690,GO:0003697,GO:0008094,GO:0000724,GO:1990426
IPR012092	8-oxoguanine DNA glycosylase/AP lyase Ogg  Biological Process	interpro	family		PF22175,MF_00241,PIRSF005954	GO:0003906,GO:0016799,GO:0006281
IPR012112	DNA repair protein Rev1  Biological Process	interpro	family		PIRSF036573	GO:0003684,GO:0016779,GO:0006281,GO:0042276
IPR012164	DNA-directed RNA polymerase subunit/transcription factor S  Biological Process	interpro	family		PIRSF005586,PTHR11239	GO:0003899,GO:0006351
IPR012308	DNA ligase, ATP-dependent, N-terminal  Biological Process	interpro	domain		PF04675	GO:0003677,GO:0003910,GO:0006281,GO:0006310
IPR012309	DNA ligase, ATP-dependent, C-terminal  Biological Process	interpro	domain		PF04679	GO:0003910,GO:0006281,GO:0006310
IPR012310	DNA ligase, ATP-dependent, central  Biological Process	interpro	domain		PS50160,PF01068	GO:0003910,GO:0005524,GO:0006281,GO:0006310
IPR012319	Formamidopyrimidine-DNA glycosylase, catalytic domain  Biological Process	interpro	domain		PS51068,SM00898,PF01149	GO:0003906,GO:0008270,GO:0019104,GO:0006284
IPR012327	D12 class N6 adenine-specific DNA methyltransferase  Biological Process	interpro	family		PTHR30481,TIGR00571,PR00505,PF02086	GO:0009007,GO:0009307
IPR012346	p53/RUNT-type transcription factor, DNA-binding domain superfamily  Biological Process	interpro	homologous_superfamily		G3DSA:2.60.40.720	GO:0003677,GO:0003700,GO:0006355,GO:0005634
IPR012582	DNA-dependent protein kinase catalytic subunit, CC3  Biological Process	interpro	domain		PF08163,SM01344	GO:0006303,GO:0005634
IPR012724	Chaperone DnaJ  Biological Process	interpro	family		MF_01152,TIGR02349	GO:0005524,GO:0051082,GO:0006457,GO:0009408
IPR012725	Chaperone DnaK  Biological Process	interpro	family		MF_00332,TIGR02350	GO:0005524,GO:0051082,GO:0006457
IPR012754	DNA-directed RNA polymerase, subunit beta-prime, bacterial type  Biological Process	interpro	family		MF_01322,TIGR02386	GO:0003677,GO:0003899,GO:0006351
IPR012755	DNA-directed RNA polymerase, subunit gamma  Biological Process	interpro	family		TIGR02387	GO:0003677,GO:0003899,GO:0006351
IPR012756	DNA-directed RNA polymerase, subunit beta''  Biological Process	interpro	family		MF_01324,TIGR02388	GO:0003677,GO:0003899,GO:0006351
IPR012757	DNA-directed RNA polymerase subunit Rpo1C  Biological Process	interpro	family		cd06528,MF_00411,TIGR02389	GO:0003677,GO:0003899,GO:0006351
IPR012758	DNA-directed RNA polymerase subunit Rpo1N  Biological Process	interpro	family		cd02582,MF_00863,TIGR02390	GO:0003677,GO:0003899,GO:0008270,GO:0006351
IPR012763	DNA polymerase III, subunit gamma/ tau, N-terminal  Biological Process	interpro	domain		TIGR02397	GO:0003887,GO:0005524,GO:0006260,GO:0009360
IPR012904	8-oxoguanine DNA glycosylase, N-terminal  Biological Process	interpro	domain		PF07934	GO:0003684,GO:0008534,GO:0006289
IPR013030	DNA topoisomerase I, DNA binding, N-terminal domain 2  Biological Process	interpro	homologous_superfamily		G3DSA:2.170.11.10	GO:0003677,GO:0003917,GO:0006265,GO:0005694
IPR013034	DNA topoisomerase I, DNA binding, N-terminal domain 1  Biological Process	interpro	homologous_superfamily		G3DSA:1.10.10.41	GO:0003917,GO:0006265
IPR013049	Spo11/DNA topoisomerase VI, subunit A, N-terminal  Biological Process	interpro	domain		PF04406	GO:0003677,GO:0003824,GO:0005524,GO:0006259,GO:0005694
IPR013159	Chromosomal replication initiator, DnaA C-terminal  Biological Process	interpro	domain		cd06571,SM00760,PF08299	GO:0005524,GO:0043565,GO:0006270,GO:0006275
IPR013173	DNA primase DnaG, DnaB-binding domain  Biological Process	interpro	domain		PF08278,SM00766	GO:0003896,GO:0006269
IPR013240	DNA-directed RNA polymerase I, subunit RPA34  Biological Process	interpro	family		PTHR15484,PF08208	GO:0006360
IPR013263	DNA topoisomerase I, zinc ribbon-like, bacterial-type  Biological Process	interpro	domain		PF08272	GO:0003677,GO:0003917,GO:0006265
IPR013497	DNA topoisomerase, type IA, central  Biological Process	interpro	domain		PR00417,cd00186,PF01131	GO:0003677,GO:0003916,GO:0006265
IPR013498	DNA topoisomerase, type IA, zn finger  Biological Process	interpro	domain		PF01396	GO:0003677,GO:0003916,GO:0006265,GO:0005694
IPR013499	DNA topoisomerase I, eukaryotic-type  Biological Process	interpro	domain		SM00435	GO:0003677,GO:0003917,GO:0006265,GO:0005694
IPR013500	DNA topoisomerase I, catalytic core, eukaryotic-type  Biological Process	interpro	domain		cd00659,PF01028	GO:0003677,GO:0003917,GO:0006265
IPR013506	DNA topoisomerase, type IIA, subunit B, domain 2  Biological Process	interpro	domain		PF00204	GO:0003677,GO:0003918,GO:0005524,GO:0006265
IPR013507	DNA mismatch repair protein, S5 domain 2-like  Biological Process	interpro	domain		SM01340,PF01119	GO:0005524,GO:0030983,GO:0006298
IPR013697	DNA polymerase epsilon, catalytic subunit A, C-terminal  Biological Process	interpro	domain		SM01159,PF08490	GO:0003887,GO:0008270,GO:0006260,GO:0005634
IPR013725	DNA replication factor RFC1, C-terminal  Biological Process	interpro	domain		PF08519	GO:0003689,GO:0005524,GO:0006260,GO:0005663
IPR013758	DNA topoisomerase, type IIA, domain A, alpha-beta  Biological Process	interpro	homologous_superfamily		G3DSA:3.90.199.10	GO:0003677,GO:0003918,GO:0005524,GO:0006259,GO:0006265
IPR013759	DNA topoisomerase, type IIA, subunit B, C-terminal  Biological Process	interpro	homologous_superfamily		G3DSA:3.40.50.670	GO:0003677,GO:0003918,GO:0005524,GO:0006265
IPR013765	DNA recombination and repair protein RecA  Biological Process	interpro	family		PTHR45900,MF_00268,TIGR02012,PR00142	GO:0003697,GO:0005524,GO:0006281
IPR013849	DNA helicase, Holliday junction RuvA type, domain I, bacterial  Biological Process	interpro	domain		PF01330	GO:0005524,GO:0009378,GO:0006281,GO:0006310
IPR013882	DNA endonuclease activator Ctp1, C-terminal  Biological Process	interpro	domain		PF08573	GO:0006281
IPR014048	Methylated-DNA-[protein]-cysteine S-methyltransferase, DNA binding  Biological Process	interpro	domain		cd06445,TIGR00589,PF01035	GO:0003824,GO:0006281
IPR014052	DNA primase, small subunit, eukaryotic/archaeal  Biological Process	interpro	family		cd04860,TIGR00335	GO:0003896,GO:0006269
IPR014140	DNA helicase subunit AddB  Biological Process	interpro	family		TIGR02773,MF_01452	GO:0016788,GO:0000724
IPR014382	DNA-directed DNA polymerase, family B, adenovirus  Biological Process	interpro	family		PIRSF000788,MF_04055	GO:0003887,GO:0039693
IPR014416	DNA-directed DNA polymerase, family B, phi29-like virus  Biological Process	interpro	family		PIRSF004178	GO:0001882,GO:0003887,GO:0039693
IPR014711	DNA topoisomerase I, catalytic core, alpha-helical subdomain, eukaryotic-type  Biological Process	interpro	homologous_superfamily		G3DSA:3.90.15.10	GO:0003677,GO:0003917,GO:0006265
IPR014727	DNA topoisomerase I, catalytic core, alpha/beta subdomain  Biological Process	interpro	homologous_superfamily		G3DSA:1.10.132.10	GO:0003677,GO:0003917,GO:0006265,GO:0005694
IPR015088	Zinc finger, DNA-directed DNA polymerase, family B, alpha  Biological Process	interpro	domain		PF08996	GO:0003887,GO:0006260
IPR015094	Integrase, lambda-type, N-terminal DNA-binding  Biological Process	interpro	domain		PF09003	GO:0003677,GO:0008907,GO:0015074
IPR015199	DNA polymerase III, delta subunit, C-terminal  Biological Process	interpro	domain		PF09115	GO:0003677,GO:0003887,GO:0006260,GO:0009360
IPR015281	DNA beta-glucosyltransferase, bacteriophage  Biological Process	interpro	family		PF09198	GO:0033821,GO:0099018
IPR015311	DNA fragmentation factor 40, C-terminal  Biological Process	interpro	domain		PF09230	GO:0016787,GO:0006309,GO:0005634,GO:0005737
IPR015320	DNA topoisomerase VI, subunit B, transducer  Biological Process	interpro	domain		cd00823,PF09239	GO:0003677,GO:0003918,GO:0006265
IPR015346	DNA topoisomerase I, N-terminal, viral  Biological Process	interpro	domain		PF09266	GO:0003677,GO:0003916,GO:0006265
IPR015350	Beta-trefoil DNA-binding domain  Biological Process	interpro	domain		SM01268,PF09270	GO:0000978,GO:0006357
IPR015351	RBP-J/Cbf11/Cbf12, DNA binding  Biological Process	interpro	domain		SM01267,PF09271	GO:0003677,GO:0003700,GO:0006355,GO:0005634
IPR015408	Zinc finger, Mcm10/DnaG-type  Biological Process	interpro	domain		PF09329	GO:0006260,GO:0005634
IPR015637	Uracil DNA glycosylase family 2  Biological Process	interpro	family		PTHR12159,cd10028	GO:0000700,GO:0006285
IPR015712	DNA-directed RNA polymerase, subunit 2  Biological Process	interpro	family		cd00653,PTHR20856	GO:0003899,GO:0032549,GO:0006351
IPR015833	DNA-directed DNA polymerase, family B, mitochondrial linear plasmid  Biological Process	interpro	family		PIRSF006517	GO:0003677,GO:0003887,GO:0006260,GO:0005739
IPR015886	DNA glycosylase/AP lyase, H2TH DNA-binding  Biological Process	interpro	domain		SM01232,PF06831	GO:0003684,GO:0003906,GO:0008270,GO:0016799,GO:0006284
IPR015887	DNA glycosylase/AP lyase, zinc finger domain, DNA-binding site  Biological Process	interpro	binding_site		PS01242	GO:0003677,GO:0003906,GO:0008270,GO:0016799,GO:0006281
IPR016151	DNA mismatch repair protein MutS, N-terminal  Biological Process	interpro	homologous_superfamily		G3DSA:3.40.1170.10,SSF55271	GO:0005524,GO:0030983,GO:0006298
IPR016202	Deoxyribonuclease I  Biological Process	interpro	family		SM00476,PIRSF000988,PR00130	GO:0004536,GO:0006308
IPR016266	DNA polymerase epsilon, subunit B  Biological Process	interpro	family		PIRSF000799,PTHR12708	GO:0003677,GO:0006261,GO:0008622
IPR016306	DNA ligase, bacteriophage T7-type  Biological Process	interpro	family		PIRSF001600	GO:0003910,GO:0006266
IPR016544	N-glycosylase/DNA lyase  Biological Process	interpro	family		MF_01168,PIRSF008955	GO:0000702,GO:0003906,GO:0006284
IPR016587	DNA damage checkpoint control protein Rad17  Biological Process	interpro	family		PIRSF011769	GO:0003684,GO:0003690,GO:0000077,GO:0006302,GO:0007131,GO:0030896
IPR016644	T-DNA border endonuclease virD2  Biological Process	interpro	family		PIRSF016095	GO:0004520,GO:0051819
IPR016810	DNA repair protein Rad59  Biological Process	interpro	family		PIRSF022936	GO:0045002
IPR017198	DNA (cytosine-5)-methyltransferase 1-like  Biological Process	interpro	family		PIRSF037404	GO:0003886,GO:0006346,GO:0005634
IPR017261	DNA mismatch repair protein MutS/MSH  Biological Process	interpro	family		PIRSF037677	GO:0030983,GO:0006298
IPR017299	DNA fragmentation factor 45  Biological Process	interpro	family		PIRSF037865	GO:0060703,GO:0006309
IPR017788	DnaA regulatory inactivator Hda  Biological Process	interpro	family		TIGR03420	GO:0032297
IPR017961	DNA polymerase, Y-family, little finger domain  Biological Process	interpro	domain		PF11799	GO:0003684,GO:0006281
IPR017985	DNA methylase, N-4 cytosine-specific, conserved site  Biological Process	interpro	conserved_site		PS00093	GO:0003677,GO:0015667,GO:0009307
IPR018060	DNA binding HTH domain, AraC-type  Biological Process	interpro	domain		PF12833,PF00165,PS01124,SM00342	GO:0003700,GO:0043565,GO:0006355
IPR018078	DNA-binding, RecF, conserved site  Biological Process	interpro	conserved_site		PS00617,PS00618	GO:0003697,GO:0005524,GO:0006281
IPR018085	Uracil-DNA glycosylase, active site  Biological Process	interpro	active_site		PS00130	GO:0016799,GO:0006281
IPR018312	Chromosomal replication control, initiator DnaA, conserved site  Biological Process	interpro	conserved_site		PS01008	GO:0003677,GO:0003688,GO:0005524,GO:0006270,GO:0006275
IPR018320	DNA polymerase 1  Biological Process	interpro	family		TIGR00593	GO:0003887,GO:0006260
IPR018382	DNA polymerase III, psi subunit, subgroup  Biological Process	interpro	family		TIGR00664	GO:0003887,GO:0008408,GO:0006260
IPR018521	DNA topoisomerase I, active site  Biological Process	interpro	active_site		PS00176	GO:0003677,GO:0003917,GO:0006265
IPR018522	DNA topoisomerase, type IIA, conserved site  Biological Process	interpro	conserved_site		PS00177	GO:0003677,GO:0003918,GO:0005524,GO:0006265
IPR018622	DNA damage checkpoint protein, Lcd1  Biological Process	interpro	family		PF09798	GO:0000077
IPR019038	DNA polymerase delta subunit 3  Biological Process	interpro	family		PF09507,PTHR17598	GO:0006260,GO:0005634,GO:0043625
IPR019462	DNA-directed RNA polymerase, beta subunit, external 1 domain  Biological Process	interpro	domain		PF10385	GO:0003899,GO:0006351
IPR019760	DNA-directed DNA polymerase, family A, conserved site  Biological Process	interpro	conserved_site		PS00447	GO:0003887,GO:0006260
IPR019969	DNA-directed RNA polymerase subunit Rpo2  Biological Process	interpro	family		TIGR03670	GO:0003677,GO:0003899,GO:0008270,GO:0006351
IPR020448	Maltose fermentation regulatory protein, DNA-binding domain  Biological Process	interpro	domain		PR00054	GO:0000981,GO:0003677,GO:0008270,GO:0006355,GO:0005634
IPR020584	DNA recombination/repair protein RecA, conserved site  Biological Process	interpro	conserved_site		PS00321	GO:0003677,GO:0005524,GO:0008094,GO:0006259
IPR020587	DNA recombination and repair protein RecA, monomer-monomer interface  Biological Process	interpro	domain		PS50163	GO:0003677,GO:0005524,GO:0008094,GO:0006259
IPR020588	DNA recombination and repair protein RecA-like, ATP-binding domain  Biological Process	interpro	domain		PS50162	GO:0003677,GO:0005524,GO:0140664,GO:0006281
IPR020604	CTF transcription factor/nuclear factor 1, DNA-binding domain  Biological Process	interpro	domain		PS51080	GO:0003700,GO:0006355,GO:0005634
IPR020629	Formamidopyrimidine-DNA glycosylase  Biological Process	interpro	family		MF_00103,TIGR00577	GO:0003906,GO:0008270,GO:0008534,GO:0006281
IPR020667	DNA mismatch repair protein, MutL  Biological Process	interpro	family		MF_00149	GO:0006298
IPR020708	DNA-directed RNA polymerase, 14-18kDa subunit, conserved site  Biological Process	interpro	conserved_site		PS01111	GO:0003677,GO:0003899,GO:0006351
IPR020900	Arginine repressor, DNA-binding domain  Biological Process	interpro	domain		PF01316	GO:0003700,GO:0006355,GO:0006525
IPR020917	Primosomal protein 1  Biological Process	interpro	family		MF_01061	GO:0006260,GO:1990077
IPR020923	DNA ligase B  Biological Process	interpro	family		MF_01587	GO:0003911,GO:0006259,GO:0006260
IPR021110	DNA replication/checkpoint protein  Biological Process	interpro	family		PF11719	GO:0006260
IPR021170	DnaJ homologue subfamily C member 10  Biological Process	interpro	family		PIRSF037293	GO:0015036,GO:0034975,GO:0005783
IPR022312	DNA polymerase family X  Biological Process	interpro	family		PTHR11276,PR00869	GO:0003677,GO:0003887,GO:0006281
IPR022634	DNA polymerase III, beta sliding clamp, N-terminal  Biological Process	interpro	domain		PF00712	GO:0003677,GO:0003887,GO:0008408,GO:0006260,GO:0009360
IPR022635	DNA polymerase III, beta sliding clamp, C-terminal  Biological Process	interpro	domain		PF02768	GO:0003677,GO:0003887,GO:0008408,GO:0006260,GO:0009360
IPR022637	DNA polymerase III, beta sliding clamp, central  Biological Process	interpro	domain		PF02767	GO:0003887,GO:0008408,GO:0006260,GO:0009360
IPR022842	DNA-directed RNA polymerase subunit Rpo3/Rpb3/RPAC1  Biological Process	interpro	family		MF_00320	GO:0003899,GO:0006351
IPR022905	DNA-directed RNA polymerase subunit Rpo11-like  Biological Process	interpro	family		MF_00261	GO:0003899,GO:0006351
IPR023464	DNA-directed RNA polymerase subunit Rpo12  Biological Process	interpro	family		MF_00615	GO:0003677,GO:0003899,GO:0006351
IPR023502	G/U mismatch-specific DNA glycosylase MUG, bacterial  Biological Process	interpro	family		MF_01956	GO:0000700,GO:0006285
IPR023546	Methylated-DNA--protein-cysteine methyltransferase  Biological Process	interpro	family		MF_00772	GO:0003824,GO:0006281
IPR024661	DNA-directed RNA polymerase III, subunit Rpc31  Biological Process	interpro	family		PF11705,PIRSF000777,PTHR15367	GO:0006383
IPR024824	Growth arrest and DNA damage-inducible protein GADD45  Biological Process	interpro	family		PTHR10411	GO:0051726,GO:0005634
IPR026052	DNA-binding protein inhibitor  Biological Process	interpro	family		PTHR11723	GO:0000122,GO:0045892,GO:0005737
IPR026213	DNA-directed RNA polymerase II subunit GRINL1  Biological Process	interpro	family		PR02085,PF15328	GO:0003711,GO:0006368,GO:0005634
IPR026256	DNA transformation protein TfoX-like, gammaproteobacteria  Biological Process	interpro	family		PIRSF028788	GO:0030420
IPR026697	Dynein axonemal assembly factor 6  Biological Process	interpro	family		PTHR21083	GO:0051087,GO:0070286
IPR027109	SWR1-complex protein 4/DNA methyltransferase 1-associated protein 1  Biological Process	interpro	family		PTHR12855	GO:0006281,GO:0006338,GO:0035267
IPR027249	DNA-directed DNA/RNA polymerase mu  Biological Process	interpro	family		PIRSF501176	GO:0003887,GO:0006281,GO:0005634
IPR028040	Type 2 DNA topoisomerase 6 subunit B-like  Biological Process	interpro	family		PTHR14652,PF15091	GO:0042138
IPR028363	DNA-directed RNA polymerase, subunit RPB6  Biological Process	interpro	family		PIRSF500154	GO:0003899,GO:0006351,GO:0005634,GO:0005665
IPR028612	DNA topoisomerase I, type IA  Biological Process	interpro	family		MF_00952	GO:0003677,GO:0003916,GO:0006265
IPR028880	ATP-dependent DNA helicase Rrm3  Biological Process	interpro	family		MF_03177	GO:0003678,GO:0000723,GO:0006260,GO:0005657
IPR029703	DNA polymerase epsilon catalytic subunit  Biological Process	interpro	family		PTHR10670	GO:0003677,GO:0003887,GO:0006260,GO:0006281,GO:0008622
IPR029710	DNA ligase 4  Biological Process	interpro	family		PTHR45997	GO:0003677,GO:0003910,GO:0005524,GO:0006281,GO:0051103
IPR029757	DNA-directed RNA polymerase subunit delta  Biological Process	interpro	family		TIGR04567,MF_00357	GO:0006351,GO:0006355
IPR030488	DNA (cytosine-5)-methyltransferase 3B, ADD domain  Biological Process	interpro	domain		cd11728	GO:0009008,GO:0010468
IPR030547	DNA repair protein XRCC2  Biological Process	interpro	family		PTHR46644	GO:0000724,GO:0006281,GO:0005657,GO:0033063
IPR030548	DNA repair protein RAD51 homologue 2  Biological Process	interpro	family		PTHR46456	GO:0003677,GO:0000724,GO:0006281,GO:0033063
IPR030559	DNA polymerase zeta catalytic subunit  Biological Process	interpro	family		PTHR45812	GO:0006281,GO:0019985,GO:0016035
IPR030846	DNA primase DnaG, bacteria  Biological Process	interpro	family		PIRSF002811,MF_00974	GO:0003896,GO:0008270,GO:0006269
IPR031047	DNA helicase INO80, DEAQ-box helicase domain  Biological Process	interpro	domain		cd18002	GO:0005524,GO:0140658,GO:0006281,GO:0006338,GO:0006351,GO:0005634,GO:0031011
IPR031053	Chromodomain-helicase-DNA-binding protein 1-like  Biological Process	interpro	family		PTHR47157	GO:0003678,GO:0006281,GO:0006338
IPR032852	DNA oxidative demethylase ALKBH2  Biological Process	interpro	family		PTHR31573	GO:0006281
